,identifiant_unique,result_type,result_housenumber,result_street,result_postcode,result_citycode,result_city,result_district,result_context,result_score,latitude,longitude,origin
809,all_services_plus_181040_reparation,street,,Av des Martyrs de la Resistance,83980,83070,Le Lavandou,,"83, Var, Provence-Alpes-Côte d'Azur",0.6236772602739725,43.137525,6.365189,cas_31
810,le_couturier_et_son_depot_press_212705_reparation,street,,Centre Commercial les Arcades,93160,93051,Noisy-le-Grand,,"93, Seine-Saint-Denis, Île-de-France",0.7261591265597147,48.840113,2.546596,cas_32
811,velo_a_stgo_459_initiatives_locales,street,,Rue de l’Avenir,31800,31483,Saint-Gaudens,,"31, Haute-Garonne, Occitanie",0.6906704132231405,43.109974,0.726518,cas_32
812,ddi_126306_reparation,housenumber,7,Avenue des Vieux Moulins (Annecy),74000,74010,Annecy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9233717715617716,45.888444,6.116002,cas_32
813,laurent_gahide_reparation_de_velos_194427_reparation_0679224119,housenumber,9,Pavillon Sainte-Hélène,59790,59507,Ronchin,,"59, Nord, Hauts-de-France",0.6710825720620842,50.603849,3.079157,cas_32
814,infosphere_66851_reparation_0241883832,street,,Allée Jean Monnet (La Pommeraye),49410,49244,Mauges-sur-Loire,,"49, Maine-et-Loire, Pays de la Loire",0.8296853246753245,47.34825,-0.856772,cas_31
815,m_moreau_gerald_56262_reparation_0321655753,housenumber,28,Rue d’Houdain,62150,62120,Beugin,,"62, Pas-de-Calais, Hauts-de-France",0.7780136363636363,50.442269,2.520455,cas_32
816,diymond_crea_111718_reparation_0698971237,housenumber,20,rue Anatole France,63360,63164,Gerzat,,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",0.9561272727272726,45.828188,3.156696,cas_32
817,moulins_depannage_informatique_services_199092_reparation,street,,Rue des Leveés,58290,58182,Moulins-Engilbert,,"58, Nièvre, Bourgogne-Franche-Comté",0.8055384210526315,46.990213,3.809701,cas_32
818,m_kreit_brandon_124827_reparation,housenumber,5,Sq Anciens Combattants Indochine,88300,88321,Neufchâteau,,"88, Vosges, Grand Est",0.6256893293591654,48.355249,5.681388,cas_32
819,bracau_catalin_170804_reparation_0606838254,housenumber,236,Avenue Thiers,33100,33063,Bordeaux,,"33, Gironde, Nouvelle-Aquitaine",0.986930909090909,44.84791,-0.547771,cas_32
820,apiwork_108655_reparation,housenumber,1056,Chemin des Campelieres,6250,06085,Mougins,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9697081818181816,43.582345,7.009087,cas_32
821,les_petites_attentions_139941_reparation_0632987925,housenumber,47,Chemin des Combassières,42170,42279,Saint-Just-Saint-Rambert,,"42, Loire, Auvergne-Rhône-Alpes",0.9551936363636364,45.486875,4.299214,cas_32
822,mybae_205574_reparation_0681580677,housenumber,81,Boulevard du président wilson,73100,73008,Aix-les-Bains,,"73, Savoie, Auvergne-Rhône-Alpes",0.5450930303030302,45.690906,5.909652,cas_31
823,gestion_assistance_prestations_informatiques_134950_reparation_0248540289,street,,Avenue de Verdun,18300,18241,Sancerre,,"18, Cher, Centre-Val de Loire",0.8728026446280991,47.327367,2.829848,cas_32
824,les_creas_de_flo_119599_reparation_0638829506,housenumber,39bis,avenue du Puy de Dome,63100,63113,Clermont-Ferrand,,"63, Puy-de-Dôme, Auvergne-Rhône-Alpes",0.8830557575757576,45.786703,3.062172,cas_32
825,la_boite_a_vic_222255_reparation_0769829179,housenumber,130,Rue Chateaubriand,84170,84080,Monteux,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.9521427272727272,44.01736,4.968623,cas_32
826,key_boots_2114_reparation_0610924725,locality,,,69570,69072,Dardilly,,"69, Rhône, Auvergne-Rhône-Alpes",0.7927040259740259,45.821013,4.72853,cas_32
827,donne_william_177094_reparation_0668931353,street,,La Béhuetterie,61800,61486,Tinchebray-Bocage,,"61, Orne, Normandie",0.9527063636363636,48.767827,-0.726122,cas_32
828,versus_design_167863_reparation,housenumber,1,Impasse du Petit Viennais,86110,86160,Mirebeau,,"86, Vienne, Nouvelle-Aquitaine",0.740508429752066,46.806283,0.220704,cas_32
829,trancard_charles_97088_reparation_0609671216,housenumber,64,Rue Charles Dusaulx,54000,54395,Nancy,,"54, Meurthe-et-Moselle, Grand Est",0.9754572727272726,48.706627,6.172837,cas_32
830,mme_leblanc_helene_57497_reparation_0344486041,street,,Chemin des Vaches,60580,60172,Coye-la-Forêt,,"60, Oise, Hauts-de-France",0.9551527272727272,49.146214,2.465608,cas_32
831,bergallou_younes_218907_reparation_0146273403,housenumber,7,Rue de la Grange Batelière,75009,75109,Paris,Paris 9e Arrondissement,"75, Paris, Île-de-France",0.903234935064935,48.872985,2.342325,cas_32
832,repair_cafe_de_guichen_588_initiatives_locales,housenumber,43,Rue de Fagues,35580,35126,Guichen,,"35, Ille-et-Vilaine, Bretagne",0.5526743739279588,47.965774,-1.794162,cas_31
833,cr_ameublement_167083_reparation_0698125538,housenumber,5,Allée Georges Charpak,33600,33318,Pessac,,"33, Gironde, Nouvelle-Aquitaine",0.9704245454545454,44.796699,-0.705258,cas_32
834,resinebymo_195404_reparation_0770484695,housenumber,53bis,Rue de la Chaussée Romaine,2100,02691,Saint-Quentin,,"02, Aisne, Hauts-de-France",0.7980441532976826,49.844322,3.273058,cas_32
835,adetronic_120851_reparation_0658167454,housenumber,50,Chemin de Lachat,73440,73257,Les Belleville,,"73, Savoie, Auvergne-Rhône-Alpes",0.6200369421487603,45.436386,6.487321,cas_32
836,fashional_202506_reparation_0758383478,housenumber,21,Traverse des rosiers,13014,13214,Marseille,Marseille 14e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6599942424242423,43.322886,5.387149,cas_32
837,chantelauve_gregory_115540_reparation_0689949916,housenumber,25,Route du Crest,69290,69094,Grézieu-la-Varenne,,"69, Rhône, Auvergne-Rhône-Alpes",0.8328437420718815,45.746756,4.695723,cas_32
838,mastronicola_jeanchristophe_102034_reparation,street,,Chemin Philibo,97232,97213,Le Lamentin,,"972, Martinique",0.8617093506493505,14.662249,-60.976468,cas_32
839,renovation_cuisine_lyon_4954_reparation,housenumber,43,ZA Porte du Grand Lyon,1700,01275,Neyron,,"01, Ain, Auvergne-Rhône-Alpes",0.8818808353808354,45.820852,4.92336,cas_32
840,de_fil_en_coco_185639_reparation_0618126649,street,,Rue de la Dent d’Oche,74500,74218,Publier,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.8628007655502392,46.390632,6.52164,cas_32
841,couleurs_et_senteurs_114259_reparation,street,,Clos Les Fieffes,14350,14061,Souleuvre en Bocage,,"14, Calvados, Normandie",0.8426870731707317,49.021218,-0.814648,cas_32
842,sabelya_17446_reparation_0663807752,housenumber,10,Allee Archimede,6560,06152,Valbonne,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9598145454545454,43.621769,7.051649,cas_32
843,da_rocha_michel_108184_reparation_0442659866,street,,Avenue des Mufliers,13105,13062,Mimet,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9532718181818182,43.426714,5.476456,cas_32
844,louineau_agencement_110536_reparation,housenumber,1,Rue des sables,85140,85084,Essarts en Bocage,,"85, Vendée, Pays de la Loire",0.9635063636363635,46.771517,-1.227919,cas_32
845,paolo_alexandra_101734_reparation_0696802942,housenumber,3,Rue des Orchidées,97200,97209,Fort-de-France,,"972, Martinique",0.9689772727272724,14.627631,-61.080259,cas_32
846,aux_meubles_cires_sarl_158708_reparation_0546320248,housenumber,2,Rue Villa Corot,17400,17347,Saint-Jean-d'Angély,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.9504754545454543,45.935888,-0.500864,cas_32
847,m_nicholson_mark_173261_reparation_0555473018,housenumber,25,Chez Mazeraud,87320,87028,Val-d'Oire-et-Gartempe,,"87, Haute-Vienne, Nouvelle-Aquitaine",0.9520845454545454,46.229142,0.880575,cas_32
848,la_clinique_de_la_chaussure_208729_reparation_0158601989,housenumber,102,Avenue de Saint-Ouen,75018,75118,Paris,Paris 18e Arrondissement,"75, Paris, Île-de-France",0.7696688811188811,48.894095,2.327979,cas_32
849,rataboque_velo_223444_reparation_0687190457,housenumber,270,Route de pigneux,73240,73236,Saint-Genix-les-Villages,,"73, Savoie, Auvergne-Rhône-Alpes",0.8983899999999998,45.595185,5.642413,cas_32
850,service_minute_163732_reparation_0555265354,housenumber,14,Rue Louis Taurisson,19100,19031,Brive-la-Gaillarde,,"19, Corrèze, Nouvelle-Aquitaine",0.8407155436720143,45.14178,1.483992,cas_32
851,locaski_6177_reparation_0476080353,locality,,,38190,38002,Les Adrets,,"38, Isère, Auvergne-Rhône-Alpes",0.9389372727272728,45.257513,5.992302,cas_32
852,doublet_gosselin_114745_reparation_0231771856,street,,Rue des Aulnes,14260,14027,Les Monts d'Aunay,,"14, Calvados, Normandie",0.9018994736842104,49.021756,-0.634934,cas_32
853,moireau_charline_204202_reparation_0623247122,housenumber,22,Lieu Dit les Loges,72440,72094,Coudrecieux,,"72, Sarthe, Pays de la Loire",0.7333617224880383,47.980845,0.60168,cas_32
854,antoine_sb_sellerie_108328_reparation_0660384236,street,,L’Argile,6370,06084,Mouans-Sartoux,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.788783101604278,43.609147,6.951561,cas_32
855,m_delamare_ludovic_96223_reparation,housenumber,18,Rue du Clos Davaux,51700,51320,Leuvrigny,,"51, Marne, Grand Est",0.9456327272727272,49.059346,3.774575,cas_32
856,verdet_pascal_71829_reparation_0984020252,housenumber,1,Impasse de la Binetière,44240,44035,La Chapelle-sur-Erdre,,"44, Loire-Atlantique, Pays de la Loire",0.9590963636363636,47.335974,-1.571289,cas_32
857,mme_lochouarn_justine_178948_reparation_0783165299,housenumber,45,Avenue de Saint Philippe,6410,06018,Biot,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.7720688038277511,43.61733,7.08039,cas_32
858,simservices_106302_reparation_0686326690,housenumber,17,Rue des Pres,57480,57259,Grindorff-Bizing,,"57, Moselle, Grand Est",0.8496653613053613,49.377097,6.501503,cas_31
859,cathy_bloo_9194_reparation_0664793273,housenumber,116,Rue de l'Era,42330,42081,Cuzieu,,"42, Loire, Auvergne-Rhône-Alpes",0.9474754545454545,45.607597,4.261156,cas_32
860,cleanpro64_174078_reparation_0641226679,street,,Cami du Branc,64230,64198,Denguin,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.8261036050156739,43.361024,-0.51314,cas_31
861,df_creation_120812_reparation_0662098162,housenumber,31,Rue Juliette Récamier,69800,69290,Saint-Priest,,"69, Rhône, Auvergne-Rhône-Alpes",0.8594099365750527,45.695297,4.933927,cas_32
862,les_ateliers_de_melimelo_223023_reparation_0754825532,street,,Rue de Verdun,43200,43268,Yssingeaux,,"43, Haute-Loire, Auvergne-Rhône-Alpes",0.7123281818181817,45.138673,4.12623,cas_32
863,velocampus_besancon_54751_sinoe_0642663585,housenumber,84,rue de belfort,25000,25056,Besançon,,"25, Doubs, Bourgogne-Franche-Comté",0.625995579322638,47.25116,6.0347,cas_31
864,pauline_ka_kreative_shop_222450_reparation_0176360787,housenumber,5,Lotissement le Peter Park,13700,13054,Marignane,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.8980458441558441,43.406758,5.227262,cas_32
865,rys_maria_94818_reparation_0662091463,housenumber,51,Rue du Fossé des Tanneurs,67000,67482,Strasbourg,,"67, Bas-Rhin, Grand Est",0.9790590909090908,48.582171,7.743224,cas_32
866,m_gambin_joris_178353_reparation_0677092564,street,,Residence les Ecrins,62230,62643,Outreau,,"62, Pas-de-Calais, Hauts-de-France",0.5878872727272727,50.697827,1.579048,cas_32
867,bijouterie_jerome_212412_reparation,street,,Rue de Concy,91330,91691,Yerres,,"91, Essonne, Île-de-France",0.9015872027972028,48.709154,2.48391,cas_32
868,etablissements_lesourd_198396_reparation_0386402909,street,,Rue des Fleurs,89290,89023,Augy,,"89, Yonne, Bourgogne-Franche-Comté",0.946331818181818,47.768688,3.614922,cas_32
869,etablissements_bernard_boccardo_1441_reparation_0478226597,street,,Rue des Sablières,69660,69063,Collonges-au-Mont-d'Or,,"69, Rhône, Auvergne-Rhône-Alpes",0.9545927272727271,45.821212,4.850109,cas_32
870,l_atelier_des_couturieres_109300_reparation,housenumber,6,Rue Charles Baudelaire,6100,06088,Nice,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9758763636363637,43.725691,7.259056,cas_32
871,edna_aly_222223_reparation_0667033306,street,,Rue de Turenne,13110,13077,Port-de-Bouc,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.8607880808080807,43.402685,4.979775,cas_32
872,madame_simon_jane_125018_reparation_0980858237,housenumber,7,Allée Pierre Arnoult,52220,52331,La Porte du Der,,"52, Haute-Marne, Grand Est",0.9113359595959596,48.481959,4.774028,cas_32
873,objectif_micro_4547_reparation_0478902587,housenumber,16,Rue de la Republique,69740,69277,Genas,,"69, Rhône, Auvergne-Rhône-Alpes",0.9689854545454544,45.73216,4.997753,cas_32
874,amandine_couture_178090_reparation_0769402008,housenumber,50,Avenue Mirabeau,13530,13110,Trets,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9664881818181816,43.448499,5.67978,cas_32
875,atelier_disabelle_14917_reparation,housenumber,46,Quai François Mitterrand,13600,13028,La Ciotat,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.968253636363636,43.172395,5.606352,cas_32
876,isa_deco_191305_reparation_0621284462,housenumber,4,Rue Francois Legallais,33260,33529,La Teste-de-Buch,,"33, Gironde, Nouvelle-Aquitaine",0.9584972727272726,44.632624,-1.151894,cas_32
877,les_ptits_clous_6350_reparation_0679401093,housenumber,1324,Boulevard du Vivarais,7000,07186,Privas,,"07, Ardèche, Auvergne-Rhône-Alpes",0.96087,44.719282,4.610612,cas_32
878,repair_cafe_sud_francilien_antenne_sudest_77_bray_1554_initiatives_locales,street,,Place du General de Gaulle,77480,77051,Bray-sur-Seine,,"77, Seine-et-Marne, Île-de-France",0.6964731594634873,48.414962,3.239441,cas_31
879,mme_favrole_corinne_193440_reparation_0618948180,housenumber,3c,Rue Notre Dame,60350,60491,Pierrefonds,,"60, Oise, Hauts-de-France",0.8757460606060605,49.347612,2.982252,cas_32
880,annas_bracelet_205244_reparation,housenumber,47,Rue des trois freres carasso,13004,13204,Marseille,Marseille 4e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6608854545454546,43.305133,5.400053,cas_32
881,evart_custom_118603_reparation_0669494239,street,,Allee Paul Verlaine,26700,26235,Pierrelatte,,"26, Drôme, Auvergne-Rhône-Alpes",0.9547127272727272,44.380457,4.698668,cas_32
882,stc_idf_176503_reparation,street,,Zone Industrielle Garonor,93600,93005,Aulnay-sous-Bois,,"93, Seine-Saint-Denis, Île-de-France",0.497158629148629,48.955279,2.465088,cas_32
883,meubles_balanca_165014_reparation_0553620046,street,,Allée du Four de Riviers,24460,24308,Négrondes,,"24, Dordogne, Nouvelle-Aquitaine",0.5695089578713968,45.339687,0.878525,cas_32
884,alexia_roche_223637_reparation_0631994002,housenumber,70,Impasse des Vignerons,7100,07197,Roiffieux,,"07, Ardèche, Auvergne-Rhône-Alpes",0.9463572727272728,45.212184,4.683919,cas_32
885,mme_sgard_emilie_131640_reparation_0664293665,housenumber,55,Chemin du Val d’Aren,83330,83016,Le Beausset,,"83, Var, Provence-Alpes-Côte d'Azur",0.8935845454545454,43.169541,5.801753,cas_32
886,axen_informatique_3867_reparation_0475054538,street,,les Routes,26750,26323,Saint-Paul-lès-Romans,,"26, Drôme, Auvergne-Rhône-Alpes",0.644740606060606,45.055522,5.156612,cas_32
887,noune_couture_202558_reparation_0637383067,housenumber,15,Avenue Marcel Journet,6370,06084,Mouans-Sartoux,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9613663636363636,43.621204,6.973465,cas_32
888,aden_seduction_163038_reparation_0559033943,housenumber,2,Avenue du Prissé,64100,64102,Bayonne,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.9566081818181816,43.48101,-1.458845,cas_32
889,heliographe_108481_reparation,housenumber,144,Avenue de la Liberté,6220,06155,Vallauris,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9747890909090908,43.569515,7.078258,cas_32
890,m_tissier_hugues_200110_reparation_0684757363,housenumber,48,Route Nationale,89580,89199,Gy-l'Évêque,,"89, Yonne, Bourgogne-Franche-Comté",0.952430909090909,47.720902,3.546702,cas_32
891,yann_main_doeuvre_206605_reparation_0622428174,housenumber,80,Route du Port,74410,74242,Saint-Jorioz,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.961351818181818,45.834276,6.164197,cas_32
892,hart_stephane_164521_reparation,housenumber,91,Rue de la République,33400,33522,Talence,,"33, Gironde, Nouvelle-Aquitaine",0.9742227272727272,44.817738,-0.580674,cas_32
893,mme_lamarche_carole_100657_reparation,housenumber,6,Rue Taviel,62500,62765,Saint-Omer,,"62, Pas-de-Calais, Hauts-de-France",0.8033092789968652,50.752848,2.255539,cas_32
894,dtdt_de_la_hautecorse_vestiaire_58288_sinoe_0495653842,street,,Chemin Montee des Ecoles,20260,2B050,Calvi,,"2B, Haute-Corse, Corse",0.6067969287469287,42.568281,8.756618,cas_32
895,hydrauchap_184469_reparation_0678017799,housenumber,4,Route de l'Abbaye,14260,14579,Seulline,,"14, Calvados, Normandie",0.94873,49.010645,-0.6618,cas_32
896,lc_vitimotoculture_124422_reparation,housenumber,4,Rue de la Sablonniere,51700,51217,Dormans,,"51, Marne, Grand Est",0.9520245454545452,49.084789,3.652365,cas_32
897,tournerie_de_largenton_191786_reparation_0549654266,housenumber,2,Impasse des Iris,79150,79013,Argentonnay,,"79, Deux-Sèvres, Nouvelle-Aquitaine",0.9457772727272724,46.979212,-0.472061,cas_32
898,desperlesetdesbijoux_177769_reparation,street,,Boulevard michelet,13009,13209,Marseille,Marseille 9e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6121018181818182,43.258655,5.399443,cas_32
899,leboulenger_stephane_210378_reparation_0160550737,housenumber,4,Rue de la Vallee aux Chats,77620,77050,Bransles,,"77, Seine-et-Marne, Île-de-France",0.9466690909090908,48.147049,2.808627,cas_32
900,prima_informatique_109776_reparation_0647346249,housenumber,1690,Route du Moulin,26600,26038,Beaumont-Monteux,,"26, Drôme, Auvergne-Rhône-Alpes",0.9491054545454544,45.043751,4.908538,cas_32
901,sy_mohammadou_218430_reparation,housenumber,6,Allee des Moulins,95520,95476,Osny,,"95, Val-d'Oise, Île-de-France",0.8360378787878787,49.06325,2.048675,cas_32
902,netalliance_18563_reparation,street,,Allee des MIMOSAS,83600,83061,Fréjus,,"83, Var, Provence-Alpes-Côte d'Azur",0.8814236363636363,43.433683,6.755375,cas_32
903,by_nanoo_165093_reparation,housenumber,1,Rue Lafontaine,33400,33522,Talence,,"33, Gironde, Nouvelle-Aquitaine",0.9692690909090907,44.804586,-0.583089,cas_32
904,eurl_toussaint_208154_reparation,street,,Rue Jean-marie Pons,42150,42183,La Ricamarie,,"42, Loire, Auvergne-Rhône-Alpes",0.5716794466403161,45.399133,4.376543,cas_32
905,theurier_christofer_213312_reparation_0661659507,housenumber,20,Avenue du Parc,91210,91201,Draveil,,"91, Essonne, Île-de-France",0.7917751026392961,48.692562,2.410352,cas_32
906,cuir_et_bois_70_203763_reparation_0616433184,housenumber,1,Le Point de Vue,70120,70089,Bourguignon-lès-Morey,,"70, Haute-Saône, Bourgogne-Franche-Comté",0.7705642538593481,47.709161,5.724491,cas_32
907,relook_my_14147_reparation,housenumber,2079,Route de Rousset,13530,13110,Trets,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9581845454545452,43.464768,5.655814,cas_32
908,de_plumes_et_de_pierres_205238_reparation_0678150126,housenumber,1,Rue Didier Daurat,13127,13117,Vitrolles,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9604263636363636,43.461483,5.231198,cas_32
909,pagis_claude_68702_reparation_0241941541,street,,la riverie (le tremblay),49520,49248,Ombrée d'Anjou,,"49, Maine-et-Loire, Pays de la Loire",0.6990347237076648,47.684935,-1.025786,cas_31
910,cml_saalto_124420_reparation_0326495031,housenumber,7,Rue Jean Monnet,51500,51536,Sillery,,"51, Marne, Grand Est",0.9520036363636364,49.191617,4.148465,cas_32
